Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
1998-06-01,0.21554449200630188,11.301665306091309,23.2048282623291,28.18914794921875,13.29842758178711,,10.10197639465332,15.577598571777344,26.389352798461914,,,16.325916290283203,23.40320587158203,28.534950256347656,10.500186920166016,18.709138870239258,23.267135620117188,20.753952026367188,18.503976821899414,16.345014572143555,24.960609436035156,16.608610153198242,4.5648016929626465,22.821434020996094,21.265104293823242,6.297375679016113,,11.750212669372559,11.618734359741211,6.439326286315918
1998-07-01,0.2601567506790161,12.695466041564941,22.561792373657227,24.551849365234375,12.190872192382812,,10.50660228729248,15.368343353271484,25.949787139892578,,,16.473331451416016,22.941726684570312,32.93092727661133,11.961000442504883,19.53082275390625,23.3056583404541,19.57639503479004,17.917341232299805,14.940474510192871,23.14987564086914,16.848068237304688,4.177868366241455,19.892398834228516,18.40699577331543,5.5866804122924805,,11.67776870727539,12.1460599899292,6.700178146362305
1998-08-01,0.23432882130146027,10.52373218536377,15.944005966186523,19.57030487060547,10.618302345275879,,8.984108924865723,13.775712966918945,20.703577041625977,,,14.9981050491333,18.09627342224121,27.99127960205078,10.084071159362793,17.445009231567383,16.25665283203125,15.837433815002441,15.118281364440918,13.622919082641602,21.721317291259766,14.70255184173584,3.2566215991973877,19.233997344970703,15.641182899475098,3.5720160007476807,,11.458005905151367,10.79259204864502,6.262342929840088
1998-09-01,0.2864542305469513,13.06281852722168,15.8673734664917,21.785511016845703,11.250345230102539,,10.173985481262207,15.754281997680664,19.14727210998535,,,15.539017677307129,18.7298526763916,31.991445541381836,12.151372909545898,19.849153518676758,13.353675842285156,14.013542175292969,16.029064178466797,14.759332656860352,24.274009704589844,16.867233276367188,3.4561288356781006,17.882598876953125,16.531335830688477,3.460777759552002,,12.577835083007812,12.408753395080566,5.797978401184082
1998-10-01,0.2789402902126312,13.581450462341309,18.007278442382812,23.848989486694336,11.360954284667969,,10.369443893432617,15.274041175842285,20.326292037963867,,,17.15068244934082,20.61608123779297,36.97066879272461,12.6384916305542,20.673561096191406,17.59201431274414,16.47077751159668,18.009620666503906,15.948586463928223,25.41649055480957,16.225479125976562,4.079009532928467,22.29825210571289,16.97068214416504,4.251809597015381,,13.811277389526367,13.71122932434082,7.33955192565918
1998-11-01,0.23996369540691376,13.00880241394043,20.518836975097656,25.793407440185547,12.577445983886719,,12.406296730041504,15.672283172607422,24.337671279907227,,,19.586715698242188,23.29648780822754,41.10961151123047,15.251215934753418,20.610143661499023,19.818675994873047,17.080238342285156,18.815269470214844,16.123849868774414,29.191919326782227,18.69666290283203,3.7616209983825684,22.107769012451172,18.05936622619629,4.461929798126221,,14.551968574523926,15.172120094299316,8.003765106201172
1998-12-01,0.3075854778289795,18.076181411743164,21.018672943115234,20.782453536987305,11.70290756225586,,15.276412963867188,15.661747932434082,22.68365478515625,,,24.08968734741211,23.5450496673584,45.970001220703125,16.808565139770508,21.339208602905273,22.181299209594727,16.36713218688965,20.653797149658203,14.345161437988281,27.757015228271484,21.25405502319336,3.814520835876465,23.038129806518555,17.835224151611328,4.257991313934326,,14.126848220825195,16.513307571411133,8.654694557189941
1999-01-01,0.30946454405784607,22.09552001953125,21.095565795898438,22.09628677368164,11.019182205200195,,18.362552642822266,14.068426132202148,24.952016830444336,,,23.833383560180664,20.7222957611084,45.68952178955078,19.98067283630371,21.657215118408203,24.0362548828125,15.954910278320312,21.19156265258789,15.656139373779297,27.711185455322266,26.818981170654297,4.2849650382995605,22.927751541137695,15.157736778259277,4.424849510192871,,15.696504592895508,17.623592376708984,9.148958206176758
1999-02-01,0.26156550645828247,21.587697982788086,22.299428939819336,22.693479537963867,11.666464805603027,,16.09937858581543,14.516913414001465,26.606042861938477,,,23.513315200805664,21.984230041503906,42.323570251464844,17.003498077392578,21.72083854675293,25.00263023376465,15.603744506835938,22.855300903320312,14.937617301940918,30.77971076965332,23.00685691833496,5.0324811935424805,22.655534744262695,16.70575714111328,4.875986099243164,,15.181451797485352,18.046552658081055,9.162261962890625
1999-03-01,0.2700185775756836,25.887939453125,24.200515747070312,21.740047454833984,11.76248836517334,,18.033361434936523,16.888954162597656,23.53428840637207,,,24.522789001464844,26.238468170166016,44.25218963623047,16.860383987426758,23.859119415283203,25.552135467529297,14.993024826049805,24.367780685424805,14.374841690063477,30.260433197021484,27.470314025878906,5.432726860046387,24.791337966918945,16.028499603271484,5.203524589538574,,13.617206573486328,15.947994232177734,9.807209014892578
